<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
FB.US,5,20200813,162500,263.23,263.85,263.14,263.81,216816,0
FB.US,5,20200813,163000,263.77,264.4,263.6,264.03,274993,0
FB.US,5,20200813,163500,263.995,264.32,263.84,263.88,145690,0
FB.US,5,20200813,164000,263.881,264.161,263.485,263.785,180459,0
FB.US,5,20200813,164500,263.785,264.5,263.69,264.412,195031,0
FB.US,5,20200813,165000,264.405,264.43,263.821,263.975,142136,0
FB.US,5,20200813,165500,263.96,264.28,263.878,264.25,104190,0
FB.US,5,20200813,170000,264.255,264.38,263.94,264.125,79910,0
FB.US,5,20200813,170500,264.14,264.43,263.94,264.265,97271,0
FB.US,5,20200813,171000,264.265,264.265,263.95,264.09,120350,0
FB.US,5,20200813,171500,264.1,264.1,263.818,263.905,126917,0
FB.US,5,20200813,172000,263.91,264.2,263.84,263.985,135418,0
FB.US,5,20200813,172500,263.98,263.98,263,263.131,144071,0
FB.US,5,20200813,173000,263.13,263.315,262.538,262.79,183301,0
FB.US,5,20200813,173500,262.79,263.23,262.4,262.51,211581,0
FB.US,5,20200813,174000,262.504,262.82,262.145,262.32,175039,0
FB.US,5,20200813,174500,262.32,262.87,262.3,262.585,98544,0
FB.US,5,20200813,175000,262.585,262.84,262.17,262.235,85162,0
FB.US,5,20200813,175500,262.21,262.5,262.05,262.19,92709,0
FB.US,5,20200813,180000,262.16,263,262.16,262.98,122445,0
FB.US,5,20200813,180500,262.97,263.1,262.68,262.74,160982,0
FB.US,5,20200813,181000,262.72,263.32,262.58,263.05,211270,0
FB.US,5,20200813,181500,263.04,263.15,262.796,262.94,73805,0
FB.US,5,20200813,182000,262.945,262.97,262.625,262.76,55985,0
FB.US,5,20200813,182500,262.76,262.891,262.67,262.81,45111,0
FB.US,5,20200813,183000,262.8,263.2,262.8,262.96,63637,0
FB.US,5,20200813,183500,262.98,262.98,262.71,262.88,54145,0
FB.US,5,20200813,184000,262.9,263.07,262.75,263.04,71147,0
FB.US,5,20200813,184500,263.05,263.34,262.975,263.19,103171,0
FB.US,5,20200813,185000,263.21,263.265,262.71,262.73,97961,0
FB.US,5,20200813,185500,262.746,262.785,262.39,262.78,81253,0
FB.US,5,20200813,190000,262.77,262.83,261.83,261.868,109097,0
FB.US,5,20200813,190500,261.84,262.29,261.84,261.96,88390,0
FB.US,5,20200813,191000,261.99,262.29,261.99,262.13,62822,0
FB.US,5,20200813,191500,262.1,262.1,261.63,261.813,101877,0
FB.US,5,20200813,192000,261.81,261.87,261.16,261.27,109996,0
FB.US,5,20200813,192500,261.24,261.415,261.01,261.32,103824,0
FB.US,5,20200813,193000,261.31,261.565,260.56,260.58,148005,0
FB.US,5,20200813,193500,260.62,261.17,260.575,261.11,79073,0
FB.US,5,20200813,194000,261.11,261.22,260.945,261.106,80204,0
FB.US,5,20200813,194500,261.09,261.58,261.035,261.46,100870,0
FB.US,5,20200813,195000,261.438,261.76,261.42,261.727,100133,0
FB.US,5,20200813,195500,261.73,261.86,261.26,261.36,185762,0
FB.US,5,20200813,200000,261.365,261.51,260.86,261.255,189168,0
FB.US,5,20200813,200500,261.23,261.23,260.75,261.015,114055,0
FB.US,5,20200813,201000,260.994,261.03,260.54,260.85,98393,0
FB.US,5,20200813,201500,260.85,261.05,260.49,260.55,121809,0
FB.US,5,20200813,202000,260.568,260.698,260,260.111,225609,0
FB.US,5,20200813,202500,260.125,260.763,260.1,260.594,127301,0
FB.US,5,20200813,203000,260.58,261.07,260.485,260.97,109603,0
FB.US,5,20200813,203500,260.95,260.96,260.28,260.37,104878,0
FB.US,5,20200813,204000,260.38,260.86,260.11,260.23,112718,0
FB.US,5,20200813,204500,260.29,260.92,260.28,260.31,122090,0
FB.US,5,20200813,205000,260.41,260.44,259.57,260.29,174817,0
FB.US,5,20200813,205500,260.32,260.38,259.72,260.102,116777,0
FB.US,5,20200813,210000,260.13,260.42,259.7,259.95,120108,0
FB.US,5,20200813,210500,259.94,260.21,259.69,259.757,181358,0
FB.US,5,20200813,211000,259.75,260.27,259.66,260.205,129083,0
FB.US,5,20200813,211500,260.18,260.71,260.075,260.526,126201,0
FB.US,5,20200813,212000,260.56,261.08,260.485,260.97,125520,0
FB.US,5,20200813,212500,261,261.73,260.82,261.57,229136,0
FB.US,5,20200813,213000,261.58,261.66,261.16,261.483,132522,0
FB.US,5,20200813,213500,261.44,261.65,261.01,261.075,121933,0
FB.US,5,20200813,214000,261.07,261.185,260.74,261.155,96784,0
FB.US,5,20200813,214500,261.13,261.19,260.85,261.105,108819,0
FB.US,5,20200813,215000,261.2,261.42,260.91,261.13,134386,0
FB.US,5,20200813,215500,261.117,261.54,261.04,261.3,891300,0
FB.US,5,20200814,153000,262.305,262.44,261.1,261.26,414272,0
FB.US,5,20200814,153500,261.27,262.65,261.062,261.88,166115,0
FB.US,5,20200814,154000,261.86,262.585,261.643,262.585,113998,0
FB.US,5,20200814,154500,262.535,262.58,260.128,260.17,342249,0
FB.US,5,20200814,155000,260.15,260.98,260.08,260.82,210080,0
FB.US,5,20200814,155500,260.81,261.71,260.69,261.36,205887,0
FB.US,5,20200814,160000,261.32,261.92,260.661,260.885,152916,0
FB.US,5,20200814,160500,260.905,261.079,260.31,260.505,138746,0
FB.US,5,20200814,161000,260.515,261.18,259.91,260.03,194098,0
FB.US,5,20200814,161500,260.091,260.54,259.442,259.53,214950,0
FB.US,5,20200814,162000,259.57,259.795,259.08,259.51,179013,0
FB.US,5,20200814,162500,259.55,259.79,259.115,259.19,218669,0
FB.US,5,20200814,163000,259.237,259.74,259.07,259.627,99533,0
FB.US,5,20200814,163500,259.579,259.96,259.43,259.785,88409,0
FB.US,5,20200814,164000,259.83,260.05,259.55,259.67,144562,0
FB.US,5,20200814,164500,259.7,260.23,259.695,259.86,100122,0
FB.US,5,20200814,165000,259.85,260.05,259.585,259.77,81589,0
FB.US,5,20200814,165500,259.805,259.82,258.94,259.31,144897,0
FB.US,5,20200814,170000,259.26,259.27,258.68,259.095,110568,0
FB.US,5,20200814,170500,259.15,259.75,258.9,259.47,108536,0
FB.US,5,20200814,171000,259.5,259.654,259.215,259.525,82505,0
FB.US,5,20200814,171500,259.57,259.69,259.135,259.495,100820,0
FB.US,5,20200814,172000,259.5,259.965,259.33,259.8,122772,0
FB.US,5,20200814,172500,259.768,260.07,259.73,259.99,79791,0
FB.US,5,20200814,173000,260.02,260.57,259.902,260.45,158288,0
FB.US,5,20200814,173500,260.46,260.88,260.19,260.265,139701,0
FB.US,5,20200814,174000,260.295,260.72,259.93,259.945,90207,0
FB.US,5,20200814,174500,259.98,260.445,259.8,260.03,92271,0
FB.US,5,20200814,175000,260.08,260.1,259.53,259.564,74668,0
FB.US,5,20200814,175500,259.614,260.08,259.614,260.08,113501,0
FB.US,5,20200814,180000,260.13,260.35,260.04,260.12,75038,0
FB.US,5,20200814,180500,260.13,260.36,260.08,260.14,40444,0
FB.US,5,20200814,181000,260.19,260.28,259.72,259.83,54587,0
FB.US,5,20200814,181500,259.82,259.83,259.28,259.575,118323,0
FB.US,5,20200814,182000,259.56,259.65,259.33,259.56,75674,0
FB.US,5,20200814,182500,259.58,259.81,259.445,259.61,89806,0
FB.US,5,20200814,183000,259.67,259.87,259.67,259.82,30239,0
FB.US,5,20200814,183500,259.83,260.52,259.69,260.426,94807,0
FB.US,5,20200814,184000,260.424,260.548,260.34,260.53,79249,0
FB.US,5,20200814,184500,260.522,260.65,260.122,260.32,96505,0
FB.US,5,20200814,185000,260.36,260.72,260.336,260.62,68854,0
FB.US,5,20200814,185500,260.637,260.83,260.637,260.769,101768,0
FB.US,5,20200814,190000,260.75,260.85,260.5,260.63,97937,0
FB.US,5,20200814,190500,260.615,260.75,260.57,260.66,48508,0
FB.US,5,20200814,191000,260.65,261.03,260.64,260.9,75819,0
FB.US,5,20200814,191500,260.89,261.305,260.89,261.3,89666,0
FB.US,5,20200814,192000,261.28,261.285,260.975,261.1,81506,0
FB.US,5,20200814,192500,261.07,261.319,261.04,261.27,63961,0
FB.US,5,20200814,193000,261.295,261.53,261.185,261.31,177436,0
FB.US,5,20200814,193500,261.31,261.49,261.18,261.475,109559,0
FB.US,5,20200814,194000,261.46,261.635,261.35,261.545,98617,0
FB.US,5,20200814,194500,261.54,261.88,261.46,261.851,122747,0
FB.US,5,20200814,195000,261.88,261.94,261.581,261.7,159397,0
FB.US,5,20200814,195500,261.679,261.75,261.2,261.75,136376,0
FB.US,5,20200814,200000,261.725,261.725,261.01,261.117,131173,0
FB.US,5,20200814,200500,261.115,261.265,260.83,261.14,130238,0
FB.US,5,20200814,201000,261.14,261.42,261.01,261.34,125790,0
FB.US,5,20200814,201500,261.37,261.44,261.07,261.11,135063,0
FB.US,5,20200814,202000,261.1,261.29,260.978,261.2,101729,0
FB.US,5,20200814,202500,261.19,261.19,260.795,261.08,86858,0
FB.US,5,20200814,203000,261.066,261.594,261.066,261.55,107728,0
FB.US,5,20200814,203500,261.58,261.64,261.33,261.34,82650,0
FB.US,5,20200814,204000,261.348,261.348,260.87,261.017,113147,0
FB.US,5,20200814,204500,261.01,261.05,260.61,260.71,155607,0
FB.US,5,20200814,205000,260.69,261.24,260.675,261.07,131786,0
FB.US,5,20200814,205500,261.105,261.29,261,261.22,82651,0
FB.US,5,20200814,210000,261.22,261.22,260.85,260.9,64485,0
FB.US,5,20200814,210500,260.9,261.05,260.582,260.68,110815,0
FB.US,5,20200814,211000,260.67,260.86,260.62,260.756,76066,0
FB.US,5,20200814,211500,260.757,260.87,260.56,260.68,74667,0
FB.US,5,20200814,212000,260.69,260.89,260.66,260.685,61628,0
FB.US,5,20200814,212500,260.69,260.89,260.41,260.64,111769,0
FB.US,5,20200814,213000,260.62,260.75,260.245,260.515,121013,0
FB.US,5,20200814,213500,260.54,260.75,260.41,260.55,93880,0
FB.US,5,20200814,214000,260.55,260.571,260.325,260.571,83272,0
FB.US,5,20200814,214500,260.565,260.57,260.16,260.3,109396,0
FB.US,5,20200814,215000,260.25,261.08,260,260.992,198835,0
FB.US,5,20200814,215500,261.02,261.24,260.8,261.24,1266829,0
FB.US,5,20200817,153000,262.5,264.097,262.15,263.809,385472,0
FB.US,5,20200817,153500,263.83,264.017,262.59,263.49,296304,0
FB.US,5,20200817,154000,263.57,263.71,262.845,262.89,123271,0
FB.US,5,20200817,154500,262.9,262.91,262.24,262.38,178923,0
FB.US,5,20200817,155000,262.305,262.77,261.67,261.77,243281,0
FB.US,5,20200817,155500,261.78,262.03,261.06,261.51,231912,0
FB.US,5,20200817,160000,261.48,262.48,261.22,261.91,240778,0
FB.US,5,20200817,160500,261.94,262.07,260.805,261.1,188539,0
FB.US,5,20200817,161000,261.062,261.24,260.68,261.085,142726,0
FB.US,5,20200817,161500,261.045,261.39,260.88,261.13,100060,0
FB.US,5,20200817,162000,261.15,261.48,260.88,261.46,102599,0
FB.US,5,20200817,162500,261.44,261.61,261.2,261.61,110164,0
FB.US,5,20200817,163000,261.64,261.87,261.38,261.46,80669,0
FB.US,5,20200817,163500,261.43,261.57,260.82,260.82,90540,0
FB.US,5,20200817,164000,260.82,260.95,260.314,260.8,165097,0
FB.US,5,20200817,164500,260.75,260.98,260.55,260.63,93710,0
FB.US,5,20200817,165000,260.62,260.91,260.38,260.892,97789,0
FB.US,5,20200817,165500,260.866,261.35,260.8,260.89,176373,0
FB.US,5,20200817,170000,260.91,261.14,260.62,260.853,65066,0
FB.US,5,20200817,170500,260.83,261.05,260.765,260.97,57842,0
FB.US,5,20200817,171000,260.98,261.3,260.92,260.93,98586,0
FB.US,5,20200817,171500,260.94,260.98,260.63,260.65,66382,0
FB.US,5,20200817,172000,260.63,260.641,259.92,260.331,195589,0
FB.US,5,20200817,172500,260.31,260.33,259.97,260.124,83981,0
FB.US,5,20200817,173000,260.12,260.25,259.4,259.69,196223,0
FB.US,5,20200817,173500,259.68,259.98,259.56,259.87,98446,0
FB.US,5,20200817,174000,259.88,260.14,259.82,259.99,109077,0
FB.US,5,20200817,174500,260.01,260.14,259.76,259.968,82118,0
FB.US,5,20200817,175000,259.95,261.24,259.77,260.25,117431,0
FB.US,5,20200817,175500,260.26,260.31,259.92,260.01,85721,0
FB.US,5,20200817,180000,260.01,260.132,259.81,260.05,55266,0
FB.US,5,20200817,180500,260.05,260.28,259.78,259.96,56013,0
FB.US,5,20200817,181000,259.96,260.01,259.62,259.96,66270,0
FB.US,5,20200817,181500,259.98,260.06,259.85,259.989,43140,0
FB.US,5,20200817,182000,259.95,260.1,259.84,260.1,53597,0
FB.US,5,20200817,182500,260.1,260.43,260.07,260.23,71340,0
FB.US,5,20200817,183000,260.21,260.48,260.21,260.43,75386,0
FB.US,5,20200817,183500,260.41,260.56,260.22,260.51,49264,0
FB.US,5,20200817,184000,260.47,260.7,260.36,260.4,49009,0
FB.US,5,20200817,184500,260.41,260.46,260.23,260.36,37502,0
FB.US,5,20200817,185000,260.35,260.38,260.02,260.136,42866,0
FB.US,5,20200817,185500,260.12,260.15,259.79,260.09,87696,0
FB.US,5,20200817,190000,260.11,260.12,259.857,260,63548,0
FB.US,5,20200817,190500,260.015,260.215,260,260.12,88462,0
FB.US,5,20200817,191000,260.14,260.17,259.91,260.02,152552,0
FB.US,5,20200817,191500,260.03,260.33,259.95,260.253,126859,0
FB.US,5,20200817,192000,260.25,260.37,260.18,260.31,56811,0
FB.US,5,20200817,192500,260.31,260.691,260.24,260.68,77666,0
FB.US,5,20200817,193000,260.703,261.29,260.703,261.19,135238,0
FB.US,5,20200817,193500,261.2,261.29,261.04,261.17,192911,0
FB.US,5,20200817,194000,261.16,261.46,261.08,261.31,146107,0
FB.US,5,20200817,194500,261.31,261.36,261.14,261.2,61567,0
FB.US,5,20200817,195000,261.185,261.185,260.862,261.005,69113,0
FB.US,5,20200817,195500,260.96,261.01,260.711,260.86,55329,0
FB.US,5,20200817,200000,260.83,261.21,260.69,260.99,67040,0
FB.US,5,20200817,200500,260.96,261.2,260.852,261.2,52260,0
FB.US,5,20200817,201000,261.2,261.31,261.07,261.18,47537,0
FB.US,5,20200817,201500,261.17,261.22,261.07,261.09,32668,0
FB.US,5,20200817,202000,261.057,261.2,260.95,261.17,42558,0
FB.US,5,20200817,202500,261.17,261.2,260.97,261.1,61241,0
FB.US,5,20200817,203000,261.12,261.258,261.12,261.19,73055,0
FB.US,5,20200817,203500,261.21,261.79,261.2,261.69,108502,0
FB.US,5,20200817,204000,261.66,261.935,261.62,261.935,80376,0
FB.US,5,20200817,204500,261.94,262.005,261.64,261.715,84235,0
FB.US,5,20200817,205000,261.7,261.71,261.46,261.52,51482,0
FB.US,5,20200817,205500,261.515,261.57,261.2,261.225,51745,0
FB.US,5,20200817,210000,261.265,261.5,261.14,261.227,65129,0
FB.US,5,20200817,210500,261.24,261.42,261.01,261.21,64260,0
FB.US,5,20200817,211000,261.2,261.21,260.93,261.12,52177,0
FB.US,5,20200817,211500,261.12,261.388,261.08,261.37,52251,0
FB.US,5,20200817,212000,261.36,261.4,261.04,261.19,62235,0
FB.US,5,20200817,212500,261.19,261.46,261.15,261.36,62041,0
FB.US,5,20200817,213000,261.4,261.5,261.31,261.48,77809,0
FB.US,5,20200817,213500,261.49,261.86,261.44,261.85,108149,0
FB.US,5,20200817,214000,261.87,261.96,261.805,261.825,96707,0
FB.US,5,20200817,214500,261.82,261.93,261.7,261.84,86873,0
FB.US,5,20200817,215000,261.85,261.945,260.82,261.06,145164,0
FB.US,5,20200817,215500,261.06,261.43,260.49,261.16,1033702,0
FB.US,5,20200818,153000,260.95,261.45,259.39,259.71,579042,0
FB.US,5,20200818,153500,259.68,261.68,259.53,261.305,318234,0
FB.US,5,20200818,154000,261.36,262.12,261.13,261.761,199944,0
FB.US,5,20200818,154500,261.86,262.62,261.63,262.155,232406,0
FB.US,5,20200818,155000,262.138,262.25,259.85,259.94,227237,0
FB.US,5,20200818,155500,259.95,260.69,259.89,260.4,152665,0
FB.US,5,20200818,160000,260.48,260.78,260.36,260.49,111673,0
FB.US,5,20200818,160500,260.43,260.62,259.66,259.7,143365,0
FB.US,5,20200818,161000,259.66,260.4,259.61,260.32,142624,0
FB.US,5,20200818,161500,260.25,260.9,260.2,260.869,109553,0
FB.US,5,20200818,162000,260.89,261.23,260.601,260.64,129875,0
FB.US,5,20200818,162500,260.67,260.884,259.43,259.53,142439,0
FB.US,5,20200818,163000,259.52,259.93,259.26,259.73,139204,0
FB.US,5,20200818,163500,259.77,260.24,259.692,260.125,142333,0
FB.US,5,20200818,164000,260.09,260.72,259.73,260.57,138155,0
FB.US,5,20200818,164500,260.63,260.905,260.5,260.892,93274,0
FB.US,5,20200818,165000,260.905,261.1,260.75,260.905,76950,0
FB.US,5,20200818,165500,260.92,261.075,260.48,261.075,79258,0
FB.US,5,20200818,170000,261.076,261.22,260.34,260.385,96227,0
FB.US,5,20200818,170500,260.35,260.59,260.07,260.45,113710,0
FB.US,5,20200818,171000,260.47,260.55,260.137,260.245,115563,0
FB.US,5,20200818,171500,260.22,260.3,259.94,260,94404,0
FB.US,5,20200818,172000,260.03,260.6,259.96,260.47,90102,0
FB.US,5,20200818,172500,260.47,260.48,260.16,260.31,60988,0
FB.US,5,20200818,173000,260.33,260.714,260.11,260.68,150878,0
FB.US,5,20200818,173500,260.7,260.93,260.51,260.71,89289,0
FB.US,5,20200818,174000,260.72,261.03,260.714,260.8,107273,0
FB.US,5,20200818,174500,260.82,261.06,260.72,260.877,72589,0
FB.US,5,20200818,175000,260.88,261.17,260.81,261.11,91152,0
FB.US,5,20200818,175500,261.12,261.29,260.88,261.158,78721,0
FB.US,5,20200818,180000,261.14,261.29,260.6,260.89,106714,0
FB.US,5,20200818,180500,260.884,261.06,260.65,260.73,50118,0
FB.US,5,20200818,181000,260.71,260.878,260.28,260.324,74047,0
FB.US,5,20200818,181500,260.34,260.405,260.19,260.405,56725,0
FB.US,5,20200818,182000,260.43,260.67,260.28,260.64,76961,0
FB.US,5,20200818,182500,260.655,260.82,260.46,260.72,92696,0
FB.US,5,20200818,183000,260.72,261.57,260.68,261.4,127937,0
FB.US,5,20200818,183500,261.38,261.48,261.071,261.08,67844,0
FB.US,5,20200818,184000,261.1,261.5,261.055,261.422,70915,0
FB.US,5,20200818,184500,261.41,261.43,261.09,261.12,59978,0
FB.US,5,20200818,185000,261.15,261.38,261.06,261.27,80842,0
FB.US,5,20200818,185500,261.23,261.385,261.14,261.385,44838,0
FB.US,5,20200818,190000,261.39,261.42,261.14,261.2,82054,0
FB.US,5,20200818,190500,261.22,261.34,261.1,261.235,55704,0
FB.US,5,20200818,191000,261.22,261.38,261.14,261.2,71430,0
FB.US,5,20200818,191500,261.215,261.22,260.86,261.109,64071,0
FB.US,5,20200818,192000,261.11,261.12,260.82,260.98,55571,0
FB.US,5,20200818,192500,261,261.22,260.97,261.16,55345,0
FB.US,5,20200818,193000,261.18,261.75,261.18,261.5,111893,0
FB.US,5,20200818,193500,261.515,261.86,261.515,261.82,114454,0
FB.US,5,20200818,194000,261.85,261.95,261.78,261.94,70031,0
FB.US,5,20200818,194500,261.9,261.95,261.72,261.86,58944,0
FB.US,5,20200818,195000,261.873,262.14,261.78,262.13,126118,0
FB.US,5,20200818,195500,262.14,262.14,261.92,262.04,75259,0
FB.US,5,20200818,200000,262.04,262.065,261.545,261.545,132648,0
FB.US,5,20200818,200500,261.52,261.71,261.46,261.524,55765,0
FB.US,5,20200818,201000,261.54,261.57,261.16,261.186,52945,0
FB.US,5,20200818,201500,261.18,261.66,261.18,261.49,73908,0
FB.US,5,20200818,202000,261.49,261.56,261.27,261.56,49994,0
FB.US,5,20200818,202500,261.54,261.69,261.21,261.375,79275,0
FB.US,5,20200818,203000,261.36,261.69,261.28,261.67,57729,0
FB.US,5,20200818,203500,261.68,261.87,261.51,261.84,85435,0
FB.US,5,20200818,204000,261.85,261.88,261.6,261.74,69496,0
FB.US,5,20200818,204500,261.75,261.82,261.37,261.79,107372,0
FB.US,5,20200818,205000,261.805,262.13,261.601,262.05,132935,0
FB.US,5,20200818,205500,262.05,262.78,262.04,262.688,214596,0
FB.US,5,20200818,210000,262.68,262.8,262.37,262.61,197670,0
FB.US,5,20200818,210500,262.66,263.33,262.5,262.965,302030,0
FB.US,5,20200818,211000,262.979,264.44,262.97,264.235,535075,0
FB.US,5,20200818,211500,264.25,264.88,263.8,264.755,601446,0
FB.US,5,20200818,212000,264.75,265.15,263.87,263.99,737154,0
FB.US,5,20200818,212500,263.998,264.28,263.8,264.005,399707,0
FB.US,5,20200818,213000,264.02,264.47,263.78,263.93,354406,0
FB.US,5,20200818,213500,263.965,264.04,263.055,263.19,347529,0
FB.US,5,20200818,214000,263.179,263.599,262.88,263.24,382365,0
FB.US,5,20200818,214500,263.25,263.354,262.665,262.79,387940,0
FB.US,5,20200818,215000,262.74,262.97,262.38,262.52,329024,0
FB.US,5,20200818,215500,262.545,262.79,261.95,262.34,1642473,0
FB.US,5,20200819,153000,261.388,263.9,261.35,263.56,630456,0
FB.US,5,20200819,153500,263.55,264.55,262.708,263.157,471544,0
FB.US,5,20200819,154000,263.06,263.432,262.19,262.57,228366,0
FB.US,5,20200819,154500,262.56,262.74,261.72,261.923,251312,0
FB.US,5,20200819,155000,261.907,262.34,261.75,262.05,156011,0
FB.US,5,20200819,155500,262.061,262.2,261.5,261.95,171494,0
FB.US,5,20200819,160000,261.93,263.059,261.88,262.531,283283,0
FB.US,5,20200819,160500,262.54,262.74,262.203,262.24,129017,0
FB.US,5,20200819,161000,262.235,262.37,261.88,262.314,133003,0
FB.US,5,20200819,161500,262.35,263.7,262.114,263.51,290579,0
FB.US,5,20200819,162000,263.51,263.51,262.55,263.463,282206,0
FB.US,5,20200819,162500,263.52,264.25,263.307,264.21,226579,0
FB.US,5,20200819,163000,264.175,264.43,263.79,264.256,223155,0
FB.US,5,20200819,163500,264.26,266.34,264.135,265.935,719640,0
FB.US,5,20200819,164000,265.894,266.72,265.63,266.11,473749,0
FB.US,5,20200819,164500,266.14,267.65,265.577,267.46,633201,0
FB.US,5,20200819,165000,267.485,267.65,266.51,267.06,328140,0
FB.US,5,20200819,165500,267.08,267.6,266.47,267.15,342026,0
FB.US,5,20200819,170000,267.18,267.908,266.61,266.79,393654,0
FB.US,5,20200819,170500,266.795,266.87,266.116,266.24,234012,0
FB.US,5,20200819,171000,266.26,266.54,265.55,265.664,314940,0
FB.US,5,20200819,171500,265.65,266.13,265.29,265.65,289706,0
FB.US,5,20200819,172000,265.65,266,265.5,266,255288,0
FB.US,5,20200819,172500,265.98,266.299,265.54,266.245,261872,0
FB.US,5,20200819,173000,266.238,266.85,266.15,266.674,261215,0
FB.US,5,20200819,173500,266.69,267.19,266.56,266.88,282852,0
FB.US,5,20200819,174000,266.895,267.761,266.86,267.355,215588,0
FB.US,5,20200819,174500,267.36,267.57,266.79,267.12,192146,0
FB.US,5,20200819,175000,267.11,267.51,267.028,267.275,146338,0
FB.US,5,20200819,175500,267.28,267.75,267.28,267.635,163276,0
FB.US,5,20200819,180000,267.62,267.63,266.89,266.89,152014,0
FB.US,5,20200819,180500,266.86,267.05,266.305,266.36,167748,0
FB.US,5,20200819,181000,266.38,266.74,266.15,266.635,135146,0
FB.US,5,20200819,181500,266.625,266.94,266.42,266.49,122349,0
FB.US,5,20200819,182000,266.48,266.99,266.422,266.869,111921,0
FB.US,5,20200819,182500,266.9,266.94,266.42,266.53,80772,0
FB.US,5,20200819,183000,266.505,266.7,266.15,266.235,71128,0
FB.US,5,20200819,183500,266.26,266.55,266.03,266.5,72469,0
FB.US,5,20200819,184000,266.445,266.48,266.13,266.24,80814,0
FB.US,5,20200819,184500,266.27,266.27,265.4,265.81,203023,0
FB.US,5,20200819,185000,265.81,266.27,265.72,266.19,125371,0
FB.US,5,20200819,185500,266.25,266.48,266.08,266.21,94554,0
FB.US,5,20200819,190000,266.212,266.27,265.65,265.895,65633,0
FB.US,5,20200819,190500,265.894,266.02,265.695,265.71,67002,0
FB.US,5,20200819,191000,265.69,265.98,265.44,265.9,93886,0
FB.US,5,20200819,191500,265.89,265.99,265.7,265.896,56433,0
FB.US,5,20200819,192000,265.86,265.91,265.62,265.78,63350,0
FB.US,5,20200819,192500,265.79,265.849,265.42,265.69,115446,0
FB.US,5,20200819,193000,265.701,266.34,265.65,266.03,220363,0
FB.US,5,20200819,193500,266.06,266.52,265.96,266.505,152983,0
FB.US,5,20200819,194000,266.49,266.5,266.16,266.33,93538,0
FB.US,5,20200819,194500,266.34,266.34,265.89,266.04,80575,0
FB.US,5,20200819,195000,266.02,266.14,265.74,265.843,68906,0
FB.US,5,20200819,195500,265.83,265.852,265.52,265.76,68039,0
FB.US,5,20200819,200000,265.737,265.905,265.54,265.735,94373,0
FB.US,5,20200819,200500,265.77,265.78,264.28,264.83,272021,0
FB.US,5,20200819,201000,264.86,264.9,264.16,264.38,144931,0
FB.US,5,20200819,201500,264.35,264.5,262.81,262.88,286004,0
FB.US,5,20200819,202000,262.89,263.58,261.49,263.259,411743,0
FB.US,5,20200819,202500,263.325,263.54,262.594,263.08,180235,0
FB.US,5,20200819,203000,263.14,263.75,262.97,263.52,184642,0
FB.US,5,20200819,203500,263.5,263.61,263.049,263.395,156694,0
FB.US,5,20200819,204000,263.34,263.5,263.02,263.13,148795,0
FB.US,5,20200819,204500,263.23,263.65,263.106,263.595,117983,0
FB.US,5,20200819,205000,263.59,264.17,263.59,264.135,203976,0
FB.US,5,20200819,205500,264.16,264.3,263.75,263.78,184490,0
FB.US,5,20200819,210000,263.83,263.98,263.41,263.575,155365,0
FB.US,5,20200819,210500,263.61,263.85,263.2,263.65,130414,0
FB.US,5,20200819,211000,263.62,263.94,263.53,263.69,128943,0
FB.US,5,20200819,211500,263.7,263.8,263.4,263.465,129509,0
FB.US,5,20200819,212000,263.466,263.661,263.28,263.45,178573,0
FB.US,5,20200819,212500,263.47,263.76,263.08,263.25,162844,0
FB.US,5,20200819,213000,263.31,263.51,263.1,263.34,94939,0
FB.US,5,20200819,213500,263.28,263.35,263.03,263.125,143464,0
FB.US,5,20200819,214000,263.13,263.38,262.7,263.325,160036,0
FB.US,5,20200819,214500,263.29,263.33,262.07,262.32,349916,0
FB.US,5,20200819,215000,262.25,262.63,261.79,262.43,321307,0
FB.US,5,20200819,215500,262.412,262.88,262.3,262.59,1621357,0
FB.US,5,20200820,153000,261.5,264.25,261.46,264.24,546673,0
FB.US,5,20200820,153500,264.286,264.67,263.64,263.88,291754,0
FB.US,5,20200820,154000,263.96,264.97,263.83,264.41,204780,0
FB.US,5,20200820,154500,264.36,264.64,263.5,263.51,169055,0
FB.US,5,20200820,155000,263.534,263.95,263.45,263.85,134611,0
FB.US,5,20200820,155500,263.865,264.96,263.78,264.63,250243,0
FB.US,5,20200820,160000,264.67,266.3,264.29,265.75,483078,0
FB.US,5,20200820,160500,265.75,266.2,265.43,265.601,287792,0
FB.US,5,20200820,161000,265.624,265.66,264.854,265.05,271981,0
FB.US,5,20200820,161500,265.08,265.464,265.023,265.085,151534,0
FB.US,5,20200820,162000,265.07,265.09,264.2,264.363,198223,0
FB.US,5,20200820,162500,264.394,264.78,264.38,264.715,108861,0
FB.US,5,20200820,163000,264.69,265.1,264.63,264.89,212512,0
FB.US,5,20200820,163500,264.95,265.22,264.45,264.91,130456,0
FB.US,5,20200820,164000,264.96,266.24,264.96,266.188,290250,0
FB.US,5,20200820,164500,266.18,267.29,266.14,267.17,472233,0
FB.US,5,20200820,165000,267.13,267.61,266.85,267.07,368215,0
FB.US,5,20200820,165500,267.07,267.765,267.07,267.345,389442,0
FB.US,5,20200820,170000,267.35,267.37,266.48,266.641,216902,0
